pair_ID	sentence_A	sentence_B	relatedness_score	entailment_judgment
1109	Żaden tłum nie stoi na rozległym terenie .	Tłum ludzi stoi na rozległym terenie .	3.67	CONTRADICTION
1110	Młoda kobieta śpiewa do mikrofonu , stojąc obok uśmiechniętego mężczyzny z gitarą .	Kobieta w różowym kostiumie kąpielowym śpiewa do mikrofonu .	3.0	NEUTRAL
1111	Mężczyzna w ciemnej kurtce i jasnych spodniach jeździ na rolkach .	Mężczyzna przejeżdża na rolkach obok ławki .	2.83	NEUTRAL
1113	Zawodniczka z piłką do koszykówki spogląda w górę .	Mężczyzna w masce i kasku siedzi na motorze , a drugi mężczyzna stoi obok motoru .	0.17	NEUTRAL
1114	Kangur siedzący na trawie jest głaskany przez dwie młode kobiety .	Dwie młode kobiety głaszczą kangura siedzącego na trawie .	4.83	ENTAILMENT
1115	Kobieta z parasolką idzie chodnikiem obok szarego budynku .	Kobieta idzie obok budynku .	4.0	NEUTRAL
1116	Nikt nie ma na ramionach puszystych futer .	Kobieta w tradycyjnym stroju przytrzymuje ręką białe futro na ramionach .	2.17	CONTRADICTION
1117	Jeden ciemny , mały pies i dwa białe , małe psy stoją na chodniku .	Trzy psy stoją .	3.17	NEUTRAL
1118	Dziewczynka z rolkami na nogach nie stoi , patrząc przed siebie .	Dziewczynka z rolkami na nogach stoi , patrząc przed siebie .	3.83	CONTRADICTION
1121	Żadne dziecko nie pływa , trzymając w ręce żółty pistolet wodny .	Dziecko z okularami na głowie pływa , trzymając w ręce żółty pistolet wodny .	3.5	CONTRADICTION
1122	Ludzie jeżdżą na łyżwach na lodowisku wśród wysokich budynków .	W mieście , w pobliżu wysokich budynków , duża grupa ludzi jeździ na łyżwach na lodowisku .	4.0	ENTAILMENT
1123	Dzieci w kurtkach siedzą po dwóch stronach chodnika , a między nimi stoi kobieta z plecakiem .	Grupa dzieci siedzi na ziemi przy zjeżdżalni .	0.67	NEUTRAL
1124	Talerz z potrawą jest trzymany przez dziewczynę nad pojemnikami z jedzeniem , a obok stoi chłopak .	Chłopak w szarej bluzie stoi obok dziewczyny trzymającej w rękach talerz z jedzeniem .	3.17	NEUTRAL
1125	Dwie osoby w kaskach przejeżdżają na niewielkich rowerach po wyboistym terenie .	Dziewczyna grająca na trąbce idzie , prowadząc rower .	0.5	NEUTRAL
1126	Czerwony samolot przelatuje nad górskim terenem , gasząc pożar .	Czerwono - biały samolot przelatuje nad górskim terenem , gasząc pożar .	4.17	NEUTRAL
1134	Zawodniczka z piłką do koszykówki spogląda w górę .	Zawodniczka spogląda w górę .	3.67	NEUTRAL
1135	Kolorowe pojazdy z szerokimi kołami jadą obok siebie , pokonując zakręt .	Mężczyzna w okularach ochronnych i czepku na głowie pływa w wodzie .	0.0	NEUTRAL
1136	Słoń z pomalowanymi uszami i trąbą idzie po bruku .	Kobieta w sukni ślubnej , trzymająca w ręce bukiet różowych kwiatów , idzie przez kościół wraz z towarzyszącym jej mężczyzną .	0.33	NEUTRAL
1137	Trzech mężczyzn w czapce i kurtce wskakuje do wody rękami w dół .	Jeden chłopak w spodenkach kąpielowych skacze do wody , a drugi chłopak stoi na skale .	1.67	NEUTRAL
1138	Kobieta i mężczyzna patrzą w kierunku wody .	Kobieta stoi obejmowana od tyłu przez mężczyznę przy barierce nad wodą , po której płynie statek .	2.0	NEUTRAL
1140	Kobieta stoi , a cztery osoby siedzą .	Dwaj mężczyźni w kaskach budowlanych siedzą naprzeciwko siebie na elemencie konstrukcyjnym budynku .	0.5	NEUTRAL
1141	Mężczyzna bez koszulki siedzi na kamienistej plaży , trzymając kamerę i patrząc na nią .	Zdjęcie jest robione starym aparatem przez dziewczynkę .	0.33	NEUTRAL
1142	Kobieta płynie na kolorowej desce , unosząc się na dużej fali .	Kobieta stoi na kolorowej desce surfingowej i płynie na fali .	4.33	NEUTRAL
1143	Kilka osób płynie kajakiem w pobliżu stromej skały .	Młody człowiek zjeżdża na desce snowboardowej po poręczy .	0.0	NEUTRAL
1144	Kobieta w czarnym stroju skacze , podpierając się tyczką .	Kobieta w czarnym sportowym stroju odbija się do skoku o tyczce .	4.5	ENTAILMENT
1145	Trzech piłkarzy gra na stadionie , jeden z nich broni bramki , drugi skacze w stronę piłki , a trzeci obserwuje akcję .	Dwie kobiety siedzą na ławce ustawionej na trawie .	0.33	NEUTRAL
1146	Dwóch chłopców w białych strojach i czerwonych kaskach , rękawicach i butach walczy ze sobą .	Kobieta w sportowym stroju odbija piłeczkę kijem .	0.33	NEUTRAL
1147	Rudy mężczyzna i kilka idących nad wodą kobiet idą obok siebie .	Rudy mężczyzna i kilka kobiet idą obok siebie .	4.0	NEUTRAL
1148	Żaden chłopiec nie przechodzi w pobliżu czterech indyków .	Mały chłopiec w niebieskiej koszulce przechodzi w pobliżu czterech indyków .	3.5	CONTRADICTION
1149	Grupa dzieci siedzi na ziemi pod ścianą budynku .	Dzieci w kurtkach siedzą po dwóch stronach chodnika , a obok stoi kobieta z plecakiem .	2.0	NEUTRAL
1150	Człowiek w kasku płynie niewielkim kajakiem po wodospadzie .	Dziewczynka w granatowej kurtce bawi się na placu zabaw .	0.33	NEUTRAL
1151	Dwóch chłopaków siłuje się .	Dwóch rudych chłopców w okularach walczy ze sobą z użyciem drewnianych kijów .	2.67	NEUTRAL
1152	Kilku chłopców kąpie się w fontannie obok stolików , przy których siedzą ludzie .	Kilku chłopców kąpie się w fontannie obok stolików , przy których siedzą lalki .	3.67	NEUTRAL
1153	Mały ptak siedzi na trawie , trzymając robaka w dziobie .	Zaniedbany mężczyzna siedzi na kanapie stojącej obok jezdni .	0.83	NEUTRAL
1155	Dwie osoby wpadają na siebie podczas gry w hokeja na lodzie .	Dwaj hokeiści zderzają się ze sobą na lodzie .	4.33	ENTAILMENT
1156	Nikt nie siedzi obok siebie na piasku .	Trzy uśmiechające się młode dziewczyny w strojach kąpielowych siedzą obok siebie na piasku .	2.0	NEUTRAL
1157	Człowiek w kasku i kombinezonie jedzie na motorze wyścigowym .	Dwa duże , ozdobne ptaki stoją naprzeciwko siebie .	0.0	NEUTRAL
1158	Cztery kobiety w kostiumach kąpielowych grają w siatkówkę na plaży .	Dwie dziewczyny z warkoczykami i jedna dziewczyna z kolorowymi włosami siedzą na piasku w kostiumach kąpielowych .	0.83	NEUTRAL
1159	Kilku mężczyzn i jedna kobieta w wojskowych strojach leżą obok siebie , celując z karabinów .	Kilku mężczyzn i kobieta leżą .	3.17	NEUTRAL
1161	Starsza kobieta , siedząc na dworcu , patrzy na konduktora .	Starsza kobieta o skośnych oczach siedzi obok przechodzących chodnikiem przechodniów .	1.0	NEUTRAL
1162	Mężczyzna z tatuażem na prawej ręce trzyma w rękach aparat fotograficzny .	Mężczyzna w niebieskiej koszulce robi zdjęcie aparatem fotograficznym .	3.5	NEUTRAL
1163	Pięć osób gra na instrumentach smyczkowych , patrząc na nuty .	Pięć osób nie gra na instrumentach smyczkowych przed widownią .	3.0	CONTRADICTION
1165	Dziewczyna w sportowym stroju i czapce z daszkiem , stojąc na trawniku , gra na trąbce w towarzystwie innych muzyków .	Dziewczyna w sportowym stroju i czapce z daszkiem stoi na trawniku i gra na trąbce w towarzystwie innych muzyków .	5.0	ENTAILMENT
1166	Trzy osoby przejeżdżają na rowerach .	Mężczyzna w pomarańczowej czapce jedzie na rowerze po placu , unosząc przednie koło do góry .	1.67	NEUTRAL
1167	Starszy mężczyzna w okularach i kapeluszu siedzi na brzegu ławki pod drzewem .	Starszy pan w kapeluszu siedzi na ławce z jedną nogą założoną na drugą .	3.5	NEUTRAL
1168	Mężczyzna w niebieskiej bluzie idzie boso po ogrodzonym boisku .	Mężczyzna w niebieskiej bluzie idzie boso w mieście .	3.33	NEUTRAL
1169	Otyła kobieta siedzi obok trzech przenośnych toalet .	Człowiek zjeżdża na siedząco na wózku po leśnej drodze , a za nim stoi druga osoba .	0.0	NEUTRAL
1170	Siedzące na małej przyczepie mniejsze dziecko jest ciągnięte przez chłopca w przemoczonych spodniach .	Jedno dziecko ciągnie drugie , siedzące na małym wózku .	2.83	NEUTRAL
1171	Pies z obrożą na szyi stoi na brzegu , patrząc na dużego psa , który chodzi po wodzie .	Mały pies stoi nad brzegiem wody , a duży pies stoi zanurzony do połowy w wodzie .	3.17	NEUTRAL
1172	Mężczyzna w czarnej czapce przygotowuje danie na desce kuchennej w pobliżu kilku osób spożywających posiłki .	Kobieta i mężczyzna siedzą .	0.33	NEUTRAL
1173	Dziewczynka z zegarkiem na ręce spogląda przez obiektyw aparatu fotograficznego .	Dziewczynka w różowym kapeluszu i bluzie trzyma przy twarzy aparat fotograficzny .	2.83	NEUTRAL
1174	Trzy osoby w czarnych płaszczach i mężczyzna w kapeluszu idą obok siebie w mieście .	Trzy osoby i mężczyzna idą .	3.33	NEUTRAL
1175	Skośnooka dziewczynka trzyma w rękach drewniane pałeczki , a przed nią znajdują się naczynia kuchenne .	Dziecko w różowej opasce unosi w rękach drewniane patyczki nad postawionymi do góry dnem miską i garnkiem .	2.83	NEUTRAL
1176	Dwie osoby grają w piłkę .	Dwie kobiety w sportowych strojach plażowych grają przeciwko sobie w siatkówkę na piasku .	3.17	ENTAILMENT
1177	Mały chłopiec bawi się na huśtawce wśród gałęzi drzewa .	Uśmiechnięty chłopiec nie buja się wysoko na huśtawce wśród drzew .	3.0	NEUTRAL
1178	Chłopiec w kasku i białych goglach spędza czas na plastikowych sankach w trakcie zimy .	Dwa sportowe samochody jadą obok siebie drogą asfaltową .	0.0	NEUTRAL
1179	Dwie kobiety jadą tandemem .	Dwie młode kobiety jadą czerwonym tandemem , oglądając jednocześnie namalowany obraz pazia na budynku .	3.33	ENTAILMENT
1180	Kobieta w kapeluszu wraz z psem siedzi w żółtym kajaku , trzymając nad głową wiosło .	Uśmiechnięta kobieta stoi za plecami dziewczynki bujającej się na huśtawce .	0.33	NEUTRAL
1181	Skok z obrotem jest wykonywany nad wodą przez człowieka na desce .	Człowiek w kombinezonie wykonuje skok nad wodą na desce surfingowej .	3.17	NEUTRAL
1182	Widziany od tyłu mężczyzna w białym fartuchu i czapce stoi przy stole , na którym pieką się kebaby .	Mężczyzna w białej czapce i fartuchu stoi obok dużych kawałków mięsa , które są upieczone .	3.17	NEUTRAL
1183	Dwie osoby jadą na nartach po płaskim terenie otoczonym górami .	Człowiek w kombinezonie wykonuje skok nad wodą na desce surfingowej .	0.0	NEUTRAL
1184	Dwie dziewczynki wspólnie robią zdjęcie aparatem .	Dwie dziewczynki , które stoją blisko siebie , trzymają razem w rękach aparat fotograficzny .	3.33	NEUTRAL
1185	Słoń idzie drogą i niesie w trąbie pęk trawy .	Słoń z pomalowanymi uszami i trąbą idzie po bruku .	2.5	NEUTRAL
1186	Dwa konie , które są wychudzone , znajdują się na piasku .	Czarny źrebak leży na plaży , a obok niego stoi brązowy koń .	2.67	NEUTRAL
1187	Dwoje dzieci jedzie na łyżwach , uginając kolana , a przy nich stoją inne osoby .	Chłopiec w kasku ochronnym na głowie jedzie na łyżwach za drugim chłopcem .	2.83	NEUTRAL
1188	Skośnooki mężczyzna w niebieskiej koszuli ujmuje dłoń siedzącej obok jasnowłosej kobiety .	Dłoń siedzącej obok jasnowłosej kobiety jest ujmowana przez skośnookiego mężczyznę w niebieskiej koszuli .	5.0	ENTAILMENT
1189	Grupa mężczyzn ubranych w czerwono - białe stroje gra w hokeja na lodzie .	Grupa mężczyzn ubranych w białe stroje gra w hokeja na lodzie .	3.83	NEUTRAL
1190	Człowiek w niebieskiej koszuli i kapeluszu jedzie na białym koniu między krzewami .	Człowiek jedzie konno w pobliżu krzewów .	3.0	NEUTRAL
1192	Dwoje dzieci siedzi na dużych gumowych piłkach .	Dwoje dzieci skacze na piłkach .	3.0	NEUTRAL
1194	Dwie krowy , jedna brązowa , biegną po trawie , mając za sobą psa i ogrodzenie .	Dwie krowy , brązowa i czarna , biegną po trawie , mając za sobą psa i ogrodzenie .	3.83	ENTAILMENT
1195	To , jak dwie inne dziewczynki siłują się na rękę , jest obserwowane przez dziewczynkę w okularach .	Dziewczynka w okularach obserwuje , jak dwie inne dziewczynki siłują się na rękę .	4.67	ENTAILMENT
1196	Dziewczynki w sportowych strojach nie biegną po trawie , na której leży piłka .	Na boisku trzech piłkarzy podskakuje do piłki podczas meczu .	1.5	NEUTRAL
1197	Dwa psy biegną po plaży nad brzegiem wody .	Kobieta i mężczyzna w czarnej kurtce całują się .	0.0	NEUTRAL
1199	Kobieta i mężczyzna z laską siedzą przy niewielkim metalowym stoliku .	Kobieta i mężczyzna z wąsami siedzą przy niewielkim metalowym stoliku .	3.5	NEUTRAL
1200	Mężczyzna wykonuje skok na rowerze nad obiektem w kształcie małej piramidy w mieście .	Gracz hokeja na lodzie zdobywa gola , a wokół niego znajdują się gracze przeciwnej drużyny .	0.17	NEUTRAL
1201	Dwoje dzieci siedzi w małym czerwonym samochodzie na stacji benzynowej .	Nikt nie siedzi w małym , czerwonym samochodzie na stacji benzynowej .	3.83	CONTRADICTION
1202	Nikt nie stoi obok wędki opartej o barierkę .	Dziecko w czerwonej bluzie stoi obok wędki opartej o barierkę .	3.67	CONTRADICTION
1203	Kobieta , grając na gitarze , śpiewa na siedząco .	Dziecko z fioletowym irokezem na głowie gra na skrzypcach .	0.67	NEUTRAL
1204	Trójka dzieci jedzie na trójkołowych plastikowych rowerkach .	Dziewczynka i dwóch chłopców jadą na dziecięcych rowerkach trójkołowych .	4.33	ENTAILMENT
1205	Dwóch ratowników płynie pontonem w pochmurny dzień .	Dziewczynka jedzie na monocyklu , a drugie dziecko jedzie na hulajnodze .	0.0	NEUTRAL
1207	W słoneczny dzień na lodowisku jeździ duża grupa osób .	Osoba w obcisłym sportowym stroju , która jest pochylona do przodu , jedzie na łyżwach z uniesioną do góry ręką .	1.33	NEUTRAL
1208	Dwóch chłopaków gra w hokeja na trawie .	Mężczyzna w niebieskim i chłopak w czerwonym stroju grają w hokeja na trawie .	3.83	NEUTRAL
1209	Skok nad wodą jest wykonywany jednocześnie przez dwa delfiny .	Dwa delfiny wykonują jednocześnie skok nad wodą .	5.0	ENTAILMENT
1210	Dziewczynka w różowym stroju kąpielowym płynie na różowej desce , a obok niej płynie mężczyzna w czarnym ubraniu .	Dziewczynka w różowo - niebieskim stroju kąpielowym płynie na różowej desce , a obok niej płynie mężczyzna w czarnym ubraniu .	4.0	ENTAILMENT
1211	Dziewczynki w sportowych strojach biegną po trawie , na której leży piłka .	Dziewczynki w czerwono - czarnych strojach grają na boisku w piłkę nożną .	3.5	NEUTRAL
1213	Mała dziewczynka w stroju kąpielowym wskakuje do niewielkiego basenu , który stoi na trawie .	Człowiek przejeżdża na żółtym quadzie wzdłuż ogrodzenia .	0.17	NEUTRAL
1214	Dziewczyna w kurtce z kapturem na głowie stoi obok drugiej osoby , trzymając w rękach tort ze świeczkami .	Kobieta w kurtce stoi pod ścianą , która jest wyłożona płytkami , trzymając tort ze świeczkami .	2.5	NEUTRAL
1216	Pięć osób siedzi w rzędzie na barierce za zabytkowymi samochodami .	Kilka osób siedzi w pobliżu starodawnych aut , które są zaparkowane .	3.67	NEUTRAL
1217	Dziesięć osób , każda ubrana w innym kolorze , jedzie jedna za drugą na rowerach .	Dziesięciu kolarzy w kolorowych kurtkach jedzie , jeden za drugim , po torze .	3.17	NEUTRAL
1219	Chłopiec w kamizelce skacze do wody , trzymając rękę przy twarzy .	Żaden chłopiec nie skacze do wody , trzymając rękę przy twarzy .	3.0	CONTRADICTION
1220	Pięć osób w zimowych strojach idzie jedna za drugą na nartach po ośnieżonym zboczu , podpierając się kijkami .	Kilka osób przemieszcza się po śniegu na nartach biegowych .	3.0	NEUTRAL
1221	Młody mężczyzna o rudych włosach pływa po wodzie na żółtej desce .	Gruba kobieta w granatowej bluzie i szczupły mężczyzna w okularach siedzą razem na ławce w pobliżu innych osób .	0.17	NEUTRAL
1224	Człowiek w zimowym stroju wykonuje skok na snowboardzie nad śniegiem w pobliżu wyciągu narciarskiego .	Chłopiec w czerwonej bluzce gra na małej , czerwonej gitarze .	0.17	NEUTRAL
1225	Mały , jasny ptak pochyla głowę w stronę leżącego obok okruszka .	Człowiek z dużym plecakiem stoi na ścieżce na trawiastej górze .	0.0	NEUTRAL
1226	Na trawie , niedaleko górskich wzniesień , stoi quad , a na nim znajduje się czwórka dzieci .	Załadowany ludźmi samochód jedzie po drodze asfaltowej .	0.33	NEUTRAL
1227	Wiewiórka skacze po śniegu .	Nikt nie skacze po śniegu .	2.83	CONTRADICTION
1228	Chłopiec w niebieskiej czapce biega po chodniku wśród dużej ilości gołębi , niedaleko stojącego mężczyzny .	Ptak z długimi skrzydłami , które są rozpostarte , leci tuż nad trawnikiem .	0.33	NEUTRAL
1229	Ciemnoskóry koszykarz z tatuażami na ciele odbija piłkę obok niższego od siebie koszykarza .	Piłka jest odbijana przez ciemnoskórego koszykarza z tatuażami na ciele obok niższego od niego koszykarza .	5.0	ENTAILMENT
1230	Człowiek w kapeluszu zjeżdża z góry na nartach .	Człowiek z plecakiem zjeżdża na nartach po ośnieżonym zboczu .	3.17	NEUTRAL
1232	Mężczyzna płynący na desce patrzy w kierunku człowieka , którego zalewa wysoka fala .	Kilku zawodników ściga się na koniach w słoneczną pogodę .	0.0	NEUTRAL
1234	Skok na rowerze jest wykonywany przez mężczyznę w kasku , a za nim jedzie na rowerze druga osoba .	Dziesięć osób , każda ubrana w innym kolorze , jedzie jedna za drugą na rowerach .	1.67	NEUTRAL
1235	Mężczyzna bez koszulki siedzi na kamienistej plaży , patrząc na nią .	Dziewczynka w różowym stroju trzyma aparat fotograficzny obiema rękami , a w tle na kanapie obok zabawkowego serwisu do herbaty siedzi kobieta .	0.5	NEUTRAL
1237	Dziecko w niebiesko - zielonym stroju skacze z fotela na podłogę pełną zabawek .	Dziewczynka z bosymi stopami skacze na chodniku na skakance .	1.0	NEUTRAL
1238	Dziewczynka w kostiumie kąpielowym siedzi , patrząc w dół .	Dziewczynka w kostiumie kąpielowym i czepku siedzi , patrząc w dół .	4.5	ENTAILMENT
1239	Kobieta w różowym kostiumie kąpielowym nie opala się na leżaku .	Kobieta w różowym kostiumie kąpielowym opala się na leżaku .	4.17	CONTRADICTION
1240	Człowiek płynie po wzburzonej wodzie na desce z żaglem niedaleko brzegu .	Człowiek w kombinezonie stoi na płynącej po rzece desce windsurfingowej , trzymając żagiel .	3.33	NEUTRAL
