pair_ID	sentence_A	sentence_B	relatedness_score	entailment_judgment
1912	Mężczyzna prowadzi samochód ostrożnie	Mężczyzna jedzie samochodem	4.6	ENTAILMENT
1918	Mężczyzna jedzie samochodem	Okna polerowane są przez mężczyznę	1.1	NEUTRAL
1919	Mężczyzna jedzie samochodem	Nie ma okien czyszczonych przez mężczyznę	1.1	NEUTRAL
1921	Okna są czyszczone przez mężczyznę	Mężczyzna jedzie samochodem	1.4	NEUTRAL
1927	Kobieta wlewa olej na patelnię	Patelnia jest oliwiona przez kobietę, która wlewa trochę wody	3.5	NEUTRAL
1934	Kobieta wlewa olej na patelnię	Krewetka gniewnie kopie cel	1	NEUTRAL
1935	Dziecko jest wkładane przez kobietę do kosza na śmieci	Kobieta wkłada dziecko do kosza na śmieci	4.9	ENTAILMENT
1936	Kobieta nie wkłada dziecka do kosza na śmieci	Dziecko jest wkładane przez kobietę do kosza na śmieci	3.8	CONTRADICTION
1939	Dziecko jest wkładane przez kobietę do kosza na śmieci	Człowiek nieostrożnie kładzie mięso na patelnię	1	NEUTRAL
1940	Człowiek zabiera mięso z patelni	Dziecko jest wkładane przez kobietę do kosza na śmieci	1	NEUTRAL
1942	Osoba wkłada mięso na patelnię	Kobieta nie wkłada dziecka do kosza na śmieci	1	NEUTRAL
1943	Dziecko jest wkładane przez kobietę do kosza na śmieci	Osoba wkłada mięso na patelnię	1	NEUTRAL
1946	Jedno małe dziecko chciwie pije wodę z filiżanki	Jedno małe dziecko pije wodę z kubka	4.8	ENTAILMENT
1948	Kociak chętnie pije mleko z miski	Jedno małe dziecko chciwie pije wodę z filiżanki	1.6	NEUTRAL
1949	Kociak chętnie pije mleko z miski	Jedno małe dziecko napełnia filiżankę wodą	1.4	NEUTRAL
1954	Zespół śpiewa	Zespół nie śpiewa	3.9	CONTRADICTION
1955	Wokalistka opuszcza zespół	Zespół śpiewa	2.9	NEUTRAL
1961	Kobieta ostrożnie nakłada makijaż	Zespół nie śpiewa	1	NEUTRAL
1963	Kobieta ostrożnie nakłada makijaż	Zespół śpiewa	1	NEUTRAL
1967	Kobieta szczęśliwie gra na gitarze, która jest akustyczna, i śpiewa	Kobieta gra na gitarze, która jest akustyczna i śpiewa	4.5	ENTAILMENT
1969	Wokalistka gra na gitarze podczas koncertu akustycznego dla kobiety	Kobieta gra na gitarze, która jest akustyczna i śpiewa	3.9	NEUTRAL
1970	Kobieta szczęśliwie gra na gitarze, która jest akustyczna, i śpiewa	Osoba gra na gitarze i śpiewa	4.4	ENTAILMENT
1972	Wokalistka gra na gitarze podczas koncertu akustycznego dla kobiety	Osoba gra na gitarze i śpiewa	3.9	ENTAILMENT
1974	Nikt nie gra na gitarze i nie śpiewa	Kobieta gra na gitarze, która jest akustyczna i śpiewa	3.585	CONTRADICTION
1975	Kobieta gra na gitarze, która jest akustyczna i śpiewa	Piosenkarz wynajmuje osobę do zwolnienia gitarzysty	1.9	NEUTRAL
1978	Kot nie pije wody	Część wody jest pita przez kota	3.8	CONTRADICTION
1981	Ciężarówka szybko zjeżdża z góry	Ciężarówka szybko wjeżdża na wzniesienie	4	NEUTRAL
1984	Ciężarówka szybko zjeżdża z góry	Część wody jest przypadkowo pita przez kota	1	NEUTRAL
1987	Część wody jest pita przez kota	Ciężarówka szybko zjeżdża z góry	1	NEUTRAL
1988	Młoda kobieta gra na gitarze	Dziewczynka gra na gitarze	4.5	ENTAILMENT
1989	Dziewczynka gra na gitarze	Dziewczynka nie gra na gitarze	3.3	CONTRADICTION
1991	Jeden mężczyzna intensywnie gra na gitarze	Mężczyzna intensywnie gra na gitarze	4.8	ENTAILMENT
1992	Mężczyzna intensywnie gra na gitarze	Mężczyzna nie gra intensywnie na gitarze	2.9	CONTRADICTION
1993	Mężczyzna intensywnie gra na gitarze	Silny mężczyzna jest gitarzystą	3.7	NEUTRAL
1994	Dziewczynka gra na gitarze	Jeden mężczyzna intensywnie gra na gitarze	3.2	NEUTRAL
1996	Silny mężczyzna jest gitarzystą	Dziewczynka gra na gitarze	2.8	NEUTRAL
1999	Mężczyzna intensywnie gra na gitarze	Gitarzysta kocha jedną dziewczynę	2.7	NEUTRAL
2000	Dziewczynka gra na gitarze	Mężczyzna intensywnie gra na gitarze	3.7	NEUTRAL
2004	Na motocyklu jedzie mężczyzna	Mężczyzna jedzie motocyklem	4.6	ENTAILMENT
2005	Mężczyzna parkuje motocykl	Na motocyklu jedzie mężczyzna	3.3	NEUTRAL
2006	Na motocyklu jedzie mężczyzna	Motocyklista jedzie nad mężczyzną	3.1	NEUTRAL
2007	Koń jest ujeżdzany przez mężczyznę	Mężczyzna jedzie motocyklem	1.8	NEUTRAL
2008	Koń jest ujeżdzany przez mężczyznę	Mężczyzna parkuje motocykl	1.6	NEUTRAL
2009	Motocyklista jedzie nad mężczyzną	Koń jest ujeżdzany przez mężczyznę	1.5	NEUTRAL
2011	Mężczyzna jedzie na zwierzęciu	Na motocyklu jedzie mężczyzna	3	NEUTRAL
2012	Mężczyzna jedzie konno	Na motocyklu jedzie mężczyzna	1.9	NEUTRAL
2014	Magiczna sztuczka jest wykonywana przez mężczyznę	Mężczyzna robi magiczną sztuczkę	4.3	ENTAILMENT
2015	Mężczyzna nie robi magicznej sztuczki	Mężczyzna robi magiczną sztuczkę	3.6	CONTRADICTION
2016	Mężczyzna robi magiczną sztuczkę	Dziecko, które robi magię, oszukuje starca	3.4	NEUTRAL
2018	Mężczyzna niebezpiecznie rzuca w drzewo nożami	Mężczyzna niebezpiecznie wyciąga noże z drzewa	3.6	NEUTRAL
2020	Mężczyzna niebezpiecznie rzuca nożami w drzewo	Mężczyzna robi magiczną sztuczkę	2.5	NEUTRAL
2023	Mężczyzna niebezpiecznie rzuca w drzewo nożami	Magiczna sztuczka jest wykonywana przez mężczyznę	2.1	NEUTRAL
2024	Mężczyzna niebezpiecznie rzuca w drzewo nożami	Mężczyzna nie robi magicznej sztuczki	2	NEUTRAL
2025	Dziecko, które robi magię, oszukuje starca	Mężczyzna niebezpiecznie rzuca w drzewo nożami	1.5	NEUTRAL
2027	Na gitarze gra pani	Na gitarze gra dziewczyna	4.3	NEUTRAL
2029	Na gitarze gra pani	Gra dla pań wymaga gitary	2.6	NEUTRAL
2030	Mężczyzna ćwiczy grę na gitarze	Osoba ćwiczy na gitarze	4.6	ENTAILMENT
2035	Osoba ćwicząca nie lubi gitary	Na gitarze gra pani	3.1	NEUTRAL
2037	Osoba ćwiczy na gitarze	Gitara jest sprzedawana przez kobietę	2	NEUTRAL
2038	Osoba ćwiczy na gitarze	Gra dla pań wymaga gitary	2.3	NEUTRAL
2040	Chłopiec z entuzjazmem bawi się w błocie	Chłopiec bawi się w błocie	4.5	ENTAILMENT
2041	Chłopiec bawi się w błocie	Chłopiec nie bawi się w błocie	3.4	CONTRADICTION
2045	Urządzeniem bawi się kot	Urządzenie do zabawy bawi kota	4.085	NEUTRAL
2047	Chłopiec bawi się w błocie	Nie ma kota bawiącego się urządzeniem	1.2	NEUTRAL
2049	Urządzeniem bawi się kot	Chłopiec z entuzjazmem bawi się w błocie	1	NEUTRAL
2051	Urządzeniem bawi się kot	Błoto rzucane jest do grającego chłopca	1.2	NEUTRAL
2052	Urządzeniem bawi się kot	Chłopiec bawi się w błocie	1.5	NEUTRAL
2055	Kobieta je kawałki surowego mięsa	Kobieta kroi część mięsa na kawałki	3.3	NEUTRAL
2056	Kobieta dokładnie kroi mięso	Kobieta kroi trochę mięsa	4.5	ENTAILMENT
2059	Nie ma kobiety, która kroi mięso	Kobieta kroi część mięsa na kawałki	2.6	CONTRADICTION
2061	Kobieta zszywa część mięsa	Kobieta kroi trochę mięsa	3.5	NEUTRAL
2064	Chłopiec w wieku młodzieńczym rozmawia z dziewczyną z kamerą internetową	Nastolatek rozmawia z dziewczyną z kamerą internetową	4.7	ENTAILMENT
2066	Nastolatek rozmawia z dziewczyną z kamerą internetową	Nastolatki rozmawiają z chłopcem i dziewczyną z kamerą internetową	3.9	NEUTRAL
2067	Jeden mężczyzna mówi do dziewczyny z kamerą internetową	Jeden mężczyzna rozmawia z dziewczyną z kamerą internetową	5	ENTAILMENT
2068	Mężczyzna ignoruje dziewczynę przez kamerę internetową	Jeden mężczyzna mówi do dziewczyny z kamerą internetową	4.1	NEUTRAL
2070	Mężczyzna ignoruje dziewczynę przez kamerę internetową	Nastolatek rozmawia z dziewczyną z kamerą internetową	3.2	NEUTRAL
2072	Jeden mężczyzna mówi do dziewczyny z kamerą internetową	Chłopiec w wieku młodzieńczym nie rozmawia z dziewczyną z kamerą internetową	3	NEUTRAL
2073	Jeden mężczyzna mówi do dziewczyny z kamerą internetową	Nastolatki rozmawiają z chłopcem i dziewczyną z kamerą internetową	3.1	NEUTRAL
2075	Jaja są silnie ubijane w misce przez osobę	Osoba mocno ubija jajka w misce	4.8	ENTAILMENT
2076	Osoba mocno ubija jajka w misce	Osoba usuwa jajka z miski	2.6	NEUTRAL
2078	Kobieta bije dwa jajka w misce i używa trzepaczki z drutu	Jedna kobieta bije w misce dwa jajka i używa trzepaczki z drutu	5	ENTAILMENT
2079	Kobieta bije dwa jajka w misce i używa trzepaczki z drutu	Nie ma kobiety bijącej dwa jajka w misce i używającej trzepaczki z drutu	4	CONTRADICTION
2080	Kobieta bije mężczyznę, który trzyma w misce dwa jajka, używając ubijaka z drutu	Kobieta bije dwa jajka w misce i używa trzepaczki z drutu	3.2	NEUTRAL
2081	Osoba mocno ubija jajka w misce	Jedna kobieta bije w misce dwa jajka i używa trzepaczki z drutu	4.2	NEUTRAL
2082	Osoba mocno ubija jajka w misce	Nie ma kobiety bijącej dwa jajka w misce i używającej trzepaczki z drutu	3	CONTRADICTION
2084	Kobieta bije dwa jajka w misce i używa trzepaczki z drutu	Jaja są silnie ubijane w misce przez osobę	4.3	ENTAILMENT
2086	Kobieta bije dwa jajka w misce i używa trzepaczki z drutu	Silna osoba opuszcza trzepaczkę w misce w pobliżu jaj	3.3	NEUTRAL
2087	Kobieta bije dwa jajka w misce i używa trzepaczki z drutu	Osoba mocno ubija jajka w misce	4.6	ENTAILMENT
2088	Wywiadu udziela mężczyzna	Mężczyzna udziela wywiadu	4.8	ENTAILMENT
2090	Prowadzący rozmowę udziela mężczyźnie przerwy na odpoczynek	Mężczyzna udziela wywiadu	3.2	NEUTRAL
2091	Mężczyzna prowadzi biały samochód	Ktoś prowadzi biały samochód	4.7	ENTAILMENT
2092	Nie ma białego samochodu prowadzonego przez mężczyznę	Mężczyzna prowadzi biały samochód	3.5	CONTRADICTION
2094	Mężczyzna udziela wywiadu	Ktoś prowadzi biały samochód	1.1	NEUTRAL
2097	Mężczyzna prowadzi biały samochód	Wywiadu udziela mężczyzna	1.45	NEUTRAL
2098	Mężczyzna odmawia wywiadu	Mężczyzna prowadzi biały samochód	1	NEUTRAL
2100	Mężczyzna udziela wywiadu	Mężczyzna prowadzi biały samochód	1.2	NEUTRAL
2102	Nie ma liny na którą wspina się mężczyzna	Mężczyzna wspina się na linę	3.8	CONTRADICTION
2103	Mężczyzna jest związywany przez wspinacza	Mężczyzna wspina się na linę	3.3	NEUTRAL
2104	Mężczyzna bezmyślnie kroi marchewkę maszyną	Mężczyzna kroi marchewkę maszyną	4.3	ENTAILMENT
2105	Mężczyzna wyjmuje marchewkę z maszyny	Mężczyzna kroi marchewkę maszyną	3.2	NEUTRAL
2107	Mężczyzna wspina się na linę	Mężczyzna bezmyślnie kroi marchewkę maszyną	1.1	NEUTRAL
2109	Mężczyzna wspina się na linę	Mężczyzna je marchewkę pokrojoną w plasterki przez maszynę	1	NEUTRAL
2112	Mężczyzna kroi marchewkę maszyną	Mężczyzna jest związywany przez wspinacza	1.2	NEUTRAL
2113	Mężczyzna wspina się na linę	Mężczyzna kroi marchewkę maszyną	1.3	NEUTRAL
2115	Kot wylizuje mleko ze spodka	Kot nie lizie mleka ze spodka	3.4	CONTRADICTION
2117	Część mleka jest łapczywie pijana przez kota	Kot łapczywie pije mleko	4.8	ENTAILMENT
2118	Żaden kot nie pije mleka łapczywie	Kot łapczywie pije mleko	3.7	CONTRADICTION
2119	Kot łapczywie pije mleko	Picie mleka pomaga na koci głód	3.3	NEUTRAL
2121	Kot wylizuje mleko ze spodka	Żaden kot nie pije mleka łapczywie	2.6	CONTRADICTION
2122	Picie mleka pomaga na koci głód	Kot wylizuje mleko ze spodka	3.4	NEUTRAL
2123	Kot liże płytkie naczynie pełne mleka	Kot łapczywie pije mleko	4.1	NEUTRAL
2124	Kot nie lizie mleka ze spodka	Kot łapczywie pije mleko	4.3	NEUTRAL
2125	Kot łapczywie pije mleko	Odrobina sosu mlecznego jest dawana kotu	3.7	NEUTRAL
2132	Dziecko bawi się z psem	Chłopiec beszta psa	3	NEUTRAL
2139	Mężczyzna kroi jakieś ziemniaki	Mężczyzna kroi ziemniaki	5	ENTAILMENT
2141	Mężczyzna je plasterki ziemniaka	Mężczyzna kroi ziemniaki	3.6	NEUTRAL
2144	Kobieta obiera ziemniaka	Mężczyzna je plasterki ziemniaka	2.5	NEUTRAL
2145	Mężczyzna kroi ziemniaki	Jeden ziemniak jest obierany przez kobietę	3.5	NEUTRAL
2146	Mężczyzna kroi ziemniaki	Nie ma kobiety obierającej ziemniaka	3.4	NEUTRAL
2148	Mężczyzna kroi ziemniaki	Kobieta obiera ziemniaka	3.4	NEUTRAL
2150	Mężczyzna fotografuje jezioro	Mężczyzna drze obrazy jeziora	3.4	NEUTRAL
2153	Mężczyzna ustawia aparat i robi zdjęcia zachodzącego słońca na plaży	Mężczyzna odkłada kamerę i oddala się z plaży	3.5	CONTRADICTION
2163	Kobieta zszywa maszyną	Kobieta szyje maszyną	3.6	NEUTRAL
2164	Kobieta używa maszyny przeznaczonej do szycia	Kobieta używa maszyny do szycia	4.8	ENTAILMENT
2165	Kobieta używa maszyny do szycia	Nie ma kobiety używającej maszyny do szycia	4.1	CONTRADICTION
2167	Kobieta szyje maszyną	Nie ma kobiety używającej maszyny do szycia	3.2	CONTRADICTION
2170	Kobieta używa maszyny do szycia	Kobieta szyje maszyną	5	ENTAILMENT
2171	Jajko jest wbijane do miski przez kobietę	Kobieta wbija jajko do miski	5	ENTAILMENT
2172	Kobieta wbija jajko do miski	Nie ma kobiety wbijającej jajko do miski	3.8	CONTRADICTION
2175	Kobieta wbija dwa jajka do szklanej miski	Kobieta nie wbija dwóch jaj do szklanej miski	3.3	CONTRADICTION
2176	Kobieta wbija dwa jajka do miski wykonanej ze szkła	Kobieta wbija jajko do miski	4.5	ENTAILMENT
2179	Kobieta wbija dwa jajka do szklanej miski	Nie ma kobiety wbijającej jajko do miski	3.8	CONTRADICTION
2180	Kobieta wbija dwa jajka do szklanej miski	Kobieta kładzie miskę z pęknięciem w pobliżu jajka	3	NEUTRAL
2181	Kobieta wbija dwa jajka do szklanej miski	Kobieta wbija jajko do miski	4.3	ENTAILMENT
2183	Kilka mężczyzn ogląda krykieta	Kilka mężczyzn gra w krykieta	3.6	NEUTRAL
2184	Ludzie grają się w krykieta	Niektórzy grają w krykieta	4.9	ENTAILMENT
2188	Kilka mężczyzn pogodnie gra w krykieta	Ludzie grają się w krykieta	4.4	ENTAILMENT
2192	Mężczyzna kładzie czosnek na kromkach chleba	Mężczyzna usuwa czosnek z kromki chleba	3.165	NEUTRAL
2195	Mężczyzna posypuje przyprawą kilka maślanych i pokrojonych w plastry bochenków chleba	Nie ma nikogo posypującego przyprawą kilka maślanych i pokrojonych w plastry bochenków chleba	3.4	CONTRADICTION
2196	Mężczyzna kładzie czosnek na kromkach chleba	Osoba posypuje przyprawą kilka maślanych i pokrojonych w plastry bochenków chleba	3.5	NEUTRAL
2198	Mężczyzna kładzie czosnek na kromki chleba	Mężczyzna posypuje przyprawą kilka maślanych i pokrojonych w plastry bochenków chleba	4.3	ENTAILMENT
2199	Mężczyzna posypuje przyprawą kilka maślanych i pokrojonych w plastry bochenków chleba	Mężczyzna usuwa czosnek z kromki chleba	2.9	NEUTRAL
2202	Dwoje dzieci bawi się na basenie z zielonym pływakiem w kształcie krokodyla	Dwoje dzieci bawi się w basenie z zielonym pływakiem w kształcie krokodyla	4.8	ENTAILMENT
2203	Dwoje dzieci bawi się na basenie z zielonym pływakiem w kształcie krokodyla	Dwoje dzieci wyciąga z basenu zielony pływak w kształcie krokodyla	4.1	NEUTRAL
2205	Dwoje dzieci pcha nadmuchiwany krokodyl w basenie	Dwoje dzieci pcha nadmuchiwany krokodyl do basenu	5	ENTAILMENT
2207	Dwoje dzieci pcha nadmuchiwany krokodyl do basenu	Dwoje dzieci przepychają się obok krokodyla w nadmuchiwanym basenie	3.2	NEUTRAL
2208	Dwoje dzieci bawi się na basenie z zielonym pływakiem w kształcie krokodyla	Dwoje dzieci pcha nadmuchiwany krokodyl w basenie	4.1	NEUTRAL
2210	Dwoje dzieci bawi się na basenie z zielonym pływakiem w kształcie krokodyla	Dwoje dzieci przepychają się obok krokodyla w nadmuchiwanym basenie	4	NEUTRAL
2212	Dwoje dzieci pcha nadmuchiwany krokodyl do basenu	Dwoje dzieci wyciąga z basenu zielony pływak w kształcie krokodyla	4.2	NEUTRAL
2213	Dwa krokodyle unoszą się na zielonym basenie w pobliżu niektórych dzieci	Dwoje dzieci pcha nadmuchiwany krokodyl do basenu	3.9	NEUTRAL
2215	Ktoś spada z konia	Osoba spada z konia	4.8	ENTAILMENT
2217	Osoba spada z konia	Koń spada na kogoś	2.9	NEUTRAL
2218	Mężczyzna zostaje nagle strącony z konia	Mężczyzna jest strącany z konia	4.3	ENTAILMENT
2222	Mężczyzna jest strącany z konia	Ktoś spada z konia	3.9	ENTAILMENT
2226	Kobieta nerwowo stuka palcami	Kobieta stuka palcami	4.6	ENTAILMENT
2228	Kobieta stuka palcami w biurko	Kobieta stuka palcami w stół	4.2	ENTAILMENT
2232	Kobieta stuka palcami w stół	Kobieta nerwowo stuka palcami	4.4	NEUTRAL
2233	Nie ma kobiety stukającej palcami	Kobieta stuka palcami w stół	3.8	CONTRADICTION
2234	Kobieta stuka palcami w stół	Kobieta stuka palcami	4.7	ENTAILMENT
2235	Pies wpycha malucha do kałuży deszczowej	Pies wpycha malucha w kałużę deszczu	4.9	ENTAILMENT
2236	Pies wpycha malucha do kałuży deszczowej	Pies wyciąga malucha z kałuży deszczowej	3.5	NEUTRAL
2238	Pies nie strąca chłopca do wody	Pies wrzuca chłopca do wody	3.7	CONTRADICTION
2239	Chłopiec uderza psa butelką wody	Pies wrzuca chłopca do wody	2.85	NEUTRAL
2240	Pies wpycha malucha do kałuży deszczowej	Chłopiec jest strącany do wody przez psa	4	NEUTRAL
2242	Pies wpycha malucha do kałuży deszczowej	Chłopiec uderza psa butelką wody	2.1	NEUTRAL
2243	Pies wpycha malucha w kałużę deszczu	Pies wrzuca chłopca do wody	3.9	ENTAILMENT
2247	Nie ma mężczyzny jedzącego płatki zbożowe w misce	Mężczyzna je płatki zbożowe w misce	4	CONTRADICTION
2250	Mężczyzna je płatki zbożowe w misce	Zboże jest spożywane przez mężczyznę	4.8	ENTAILMENT
2251	Nie ma mężczyzny jedzącego płatki do mleka	Mężczyzna je płatki zbożowe w misce	4	CONTRADICTION
2252	Mężczyzna łapczywie je płatki zbożowe w misce	Mężczyzna je płatki sniadanowe	4.7	ENTAILMENT
2253	Mężczyzna je płatki sniadanowe	Nie ma mężczyzny jedzącego płatki zbożowe w misce	3.7	CONTRADICTION
2259	Osoba gra na flecie	Mężczyzna gra używając gitary	2.6	NEUTRAL
2260	Mężczyzna gra używając gitary	Mężczyzna nie gra na flecie	3.065	NEUTRAL
2261	Mężczyzna brzdąka na gitarze	Flet jest używany przez mężczyznę do grania	2.5	NEUTRAL
2263	Flet jest używany przez mężczyznę do grania	Mężczyzna gra używając gitary	2.9	NEUTRAL
2266	Kobieta powoli dodaje cukier do mięsa	Kobieta dodaje cukier do mięsa	4.55	ENTAILMENT
2272	Kobieta dodaje cukier do mięsa	Kobieta dodaje przyprawy do mięsa	3.9	ENTAILMENT
2274	Pies gryzie puszkę	Pies upuszcza puszkę	3.3	NEUTRAL
2275	Pies otwiera puszkę karmy	Pies otwiera słoik z karmą	4.3	NEUTRAL
2277	Pies gryzie puszkę	Pies otwiera słoik z karmą	3.4	NEUTRAL
2281	Pies otwiera puszkę karmy	Pies gryzie puszkę	3.3	ENTAILMENT
2282	Kot bawi się arbuzem	Jeden kot bawi się arbuzem	4.9	ENTAILMENT
2287	Kot bawi się arbuzem	Kot nie bawi się arbuzem	3.7	CONTRADICTION
2288	Jeden kot bawi się arbuzem	Arbuzem bawi się kot	5	ENTAILMENT
2289	Arbuzem bawi się kot	Nie ma kota bawiącego się arbuzem	3.4	CONTRADICTION
2291	Chłopiec używa gitary do grania	Chłopiec gra na gitarze	4.8	ENTAILMENT
2297	Chłopiec używa gitary do grania	Dziecko gra na gitarze	4.5	ENTAILMENT
2299	Chłopiec gra na gitarze	Dziecko gra na gitarze	4.8	ENTAILMENT
2302	Kobieta jeździ na nartach wodnych nieustraszenie	Kobieta jedzie na nartach wodnych	4.5	ENTAILMENT
2303	Kobieta jedzie na nartach wodnych	Kobieta nie jeździ na nartach wodnych	4.1	CONTRADICTION
2304	Kobieta budzi się nad jeziorem	Kobieta jeździ na nartach wodnych nieustraszenie	3.4	NEUTRAL
2305	Kobieta budzi się nad jeziorem	Kobieta nie jeździ na nartach wodnych	3.6	CONTRADICTION
2307	Kobieta jedzie na nartach wodnych	Kobieta ogląda jezioro	3.5	NEUTRAL
2308	Kobieta jedzie na nartach wodnych	Kobieta budzi się nad jeziorem	3.6	NEUTRAL
2309	Ktoś uderza obiektyw kamery o gwóźdź	Ktoś uderza paznokciem w obiektyw kamery	4.9	ENTAILMENT
2310	Ktoś uderza paznokciem w obiektyw kamery	Nikt nie uderza paznokciem w obiektyw kamery	3.3	CONTRADICTION
2311	Ktoś przybija obiektyw kamery z głośnym hukiem	Ktoś uderza paznokciem w obiektyw kamery	4.1	NEUTRAL
2314	Mężczyzna przybija gwóźdź kamerą	Operator kamery przybija młotek do ściany	3.1	NEUTRAL
2315	Ktoś uderza paznokciem w obiektyw kamery	Na gwóźdź wbijany jest przez mężczyznę aparat fotograficzny	3.535	NEUTRAL
2316	Ktoś uderza paznokciem w obiektyw kamery	Mężczyzna nie przybija gwoździa kamerą	3.6	CONTRADICTION
2317	Operator kamery przybija młotek do ściany	Ktoś uderza paznokciem w obiektyw kamery	2.3	NEUTRAL
2318	Ktoś uderza obiektyw kamery o gwóźdź	Mężczyzna przybija gwóźdź kamerą	4.5	ENTAILMENT
2319	Nikt nie uderza paznokciem w obiektyw kamery	Mężczyzna przybija gwóźdź kamerą	4.2	NEUTRAL
2322	Człowiek kroi cebulę w plastry	Osoba kroi cebulę	4.8	ENTAILMENT
2327	Osoba jedząca pokrojoną cebulę	Osoba kroi cebulę	3.6	NEUTRAL
2329	Nie ma osoby, która kroiłaby cebulę	Osoba kroi cebulę	4	CONTRADICTION
2330	Osoba kroi cebulę	Osoba jedząca pokrojoną cebulę	3.4	NEUTRAL
2332	Ktoś pakuje cebulę	Osoba kroi cebulę	3.5	NEUTRAL
2338	Orientalna kobieta kroi marchew na cienkie kawałki	Orientalna kobieta nie kroi marchewki na cienkie kawałki	4.1	CONTRADICTION
2339	Szczupła kobieta składa się z plastów orientalnej marchwi	Orientalna kobieta kroi marchew na cienkie kawałki	3.1	NEUTRAL
2340	Orientalna kobieta kroi marchewkę na kawałki, które są cienkie	Kobieta szatkuje marchewkę	4	ENTAILMENT
